route_id,polyline,start_lat,start_lon,end_lat,end_lon,city,road_type_split,intersection_count,curvature_score,distance_km,duration_min,traffic_level,congestion_index,avg_speed_kmph,time_of_day,weekday,elevation_gain_m,elevation_loss_m,avg_slope_pct,last_updated
R001013,,12.99647,77.575245,13.017,77.558185,Bengaluru,"{""highway"": 0.02, ""urban"": 0.38, ""local"": 0.6}",50,0.284,20.09,68.42,2,56,17.62,morning,Thursday,299.0,196.3,1.49,2025-11-13T11:00:07.374701
R001014,,18.516913,73.869847,18.492663,73.844438,Pune,"{""highway"": 0.06, ""urban"": 0.81, ""local"": 0.13}",34,0.02,24.39,87.92,4,36,16.64,afternoon,Monday,175.3,60.6,0.72,2025-11-13T11:00:07.374726
R001015,,12.975317,77.630564,12.972757,77.570995,Bengaluru,"{""highway"": 0.5, ""urban"": 0.27, ""local"": 0.23}",11,0.485,27.19,60.72,5,17,26.87,morning,Wednesday,305.0,41.0,1.12,2025-11-13T11:00:07.374760
R001016,,17.397618,78.459635,17.359693,78.461652,Hyderabad,"{""highway"": 0.61, ""urban"": 0.35, ""local"": 0.04}",48,0.679,36.19,49.02,4,72,44.3,evening,Tuesday,271.1,170.7,0.75,2025-11-13T11:00:07.374794
R001017,,28.627647,77.220198,28.578782,77.246504,Delhi,"{""highway"": 0.34, ""urban"": 0.63, ""local"": 0.03}",50,0.053,20.23,44.47,3,14,27.29,afternoon,Saturday,272.7,162.3,1.35,2025-11-13T11:00:07.374820
R001018,,17.433045,78.47646,17.431287,78.439805,Hyderabad,"{""highway"": 0.46, ""urban"": 0.42, ""local"": 0.12}",129,0.638,49.47,119.94,1,96,24.75,afternoon,Tuesday,181.9,103.0,0.37,2025-11-13T11:00:07.374844
R001019,,19.044251,72.915586,19.109278,72.85441,Mumbai,"{""highway"": 0.54, ""urban"": 0.31, ""local"": 0.15}",32,0.133,23.68,77.61,4,34,18.31,morning,Sunday,259.2,23.2,1.09,2025-11-13T11:00:07.374874
R001020,,12.952182,77.610597,12.975683,77.635519,Bengaluru,"{""highway"": 0.5, ""urban"": 0.45, ""local"": 0.05}",13,0.356,54.17,98.0,4,59,33.17,evening,Tuesday,206.0,100.9,0.38,2025-11-13T11:00:07.374910
R001021,,19.056538,72.890066,19.092201,72.890802,Mumbai,"{""highway"": 0.57, ""urban"": 0.39, ""local"": 0.04}",24,0.051,16.92,37.37,1,74,27.17,morning,Monday,194.0,110.4,1.15,2025-11-13T11:00:07.374947
R001022,,18.497816,73.839989,18.512138,73.875657,Pune,"{""highway"": 0.55, ""urban"": 0.43, ""local"": 0.02}",16,0.952,5.6,12.78,0,49,26.29,evening,Thursday,234.3,137.2,4.18,2025-11-13T11:00:07.374978
R001023,,17.339053,78.437403,17.357528,78.440001,Hyderabad,"{""highway"": 0.09, ""urban"": 0.44, ""local"": 0.47}",60,0.739,25.42,31.38,3,44,48.6,evening,Tuesday,84.0,27.9,0.33,2025-11-13T11:00:07.375021
R001024,,19.092143,72.902888,19.048654,72.920022,Mumbai,"{""highway"": 0.43, ""urban"": 0.55, ""local"": 0.02}",13,0.527,9.39,21.36,5,23,26.38,evening,Saturday,219.9,24.4,2.34,2025-11-13T11:00:07.375056
R001025,,28.579021,77.258235,28.606487,77.208451,Delhi,"{""highway"": 0.52, ""urban"": 0.36, ""local"": 0.12}",2,0.193,14.41,32.19,2,68,26.86,afternoon,Tuesday,326.7,287.0,2.27,2025-11-13T11:00:07.375205
R001026,,17.422043,78.525775,17.377225,78.517906,Hyderabad,"{""highway"": 0.64, ""urban"": 0.22, ""local"": 0.14}",30,0.172,26.89,89.95,3,65,17.94,afternoon,Monday,255.7,61.0,0.95,2025-11-13T11:00:07.375254
R001027,,17.340761,78.442029,17.33759,78.498118,Hyderabad,"{""highway"": 0.47, ""urban"": 0.32, ""local"": 0.21}",5,0.877,3.62,10.6,0,24,20.49,afternoon,Wednesday,126.9,67.5,3.51,2025-11-13T11:00:07.375283
R001028,,13.118946,80.285452,13.068414,80.29586,Chennai,"{""highway"": 0.25, ""urban"": 0.4, ""local"": 0.35}",36,0.497,17.58,34.33,4,94,30.73,afternoon,Wednesday,183.5,84.5,1.04,2025-11-13T11:00:07.375320
R001029,,28.613422,77.200104,28.597966,77.208283,Delhi,"{""highway"": 0.15, ""urban"": 0.2, ""local"": 0.65}",3,0.878,4.15,9.82,0,46,25.36,morning,Monday,188.2,168.6,4.53,2025-11-13T11:00:07.375354
R001030,,12.941896,77.609181,12.942747,77.62315,Bengaluru,"{""highway"": 0.6, ""urban"": 0.24, ""local"": 0.16}",124,0.725,53.27,127.35,0,19,25.1,morning,Friday,58.8,37.7,0.11,2025-11-13T11:00:07.375387
R001031,,13.118372,80.24755,13.102203,80.2977,Chennai,"{""highway"": 0.65, ""urban"": 0.27, ""local"": 0.08}",14,0.089,7.49,12.76,0,55,35.22,afternoon,Sunday,141.8,115.4,1.89,2025-11-13T11:00:07.375429
R001032,,28.653284,77.210635,28.606167,77.184776,Delhi,"{""highway"": 0.13, ""urban"": 0.28, ""local"": 0.59}",65,0.592,54.92,94.5,3,79,34.87,evening,Wednesday,239.4,58.0,0.44,2025-11-13T11:00:07.375459
R001033,,12.949379,77.638525,12.937359,77.617121,Bengaluru,"{""highway"": 0.49, ""urban"": 0.24, ""local"": 0.27}",96,0.821,46.42,90.3,3,78,30.84,morning,Friday,313.3,285.5,0.67,2025-11-13T11:00:07.375499
R001034,,18.472514,73.849892,18.548789,73.897111,Pune,"{""highway"": 0.35, ""urban"": 0.55, ""local"": 0.1}",80,0.054,34.15,94.04,3,80,21.79,evening,Sunday,311.5,103.2,0.91,2025-11-13T11:00:07.375527
R001035,,17.374666,78.442381,17.341398,78.493284,Hyderabad,"{""highway"": 0.48, ""urban"": 0.44, ""local"": 0.08}",33,0.682,12.98,24.69,3,26,31.54,afternoon,Saturday,150.3,94.5,1.16,2025-11-13T11:00:07.375552
R001036,,18.494675,73.853282,18.482146,73.885518,Pune,"{""highway"": 0.1, ""urban"": 0.66, ""local"": 0.24}",96,0.803,51.54,148.26,0,24,20.86,morning,Monday,211.5,199.6,0.41,2025-11-13T11:00:07.375582
R001037,,13.051023,80.320348,13.121372,80.286759,Chennai,"{""highway"": 0.46, ""urban"": 0.23, ""local"": 0.31}",31,0.337,34.98,105.22,0,81,19.95,afternoon,Sunday,240.1,87.9,0.69,2025-11-13T11:00:07.375627
R001038,,19.10286,72.854739,19.081726,72.872827,Mumbai,"{""highway"": 0.29, ""urban"": 0.52, ""local"": 0.19}",4,0.536,3.28,7.2,2,5,27.33,morning,Tuesday,159.7,46.4,4.87,2025-11-13T11:00:07.375664
R001039,,13.059955,80.245549,13.064454,80.264065,Chennai,"{""highway"": 0.59, ""urban"": 0.21, ""local"": 0.2}",58,0.243,19.43,35.86,3,95,32.51,afternoon,Thursday,217.4,41.1,1.12,2025-11-13T11:00:07.375699
R001040,,17.434242,78.491241,17.417858,78.495218,Hyderabad,"{""highway"": 0.09, ""urban"": 0.22, ""local"": 0.69}",39,0.822,59.13,207.09,0,24,17.13,morning,Saturday,104.8,29.9,0.18,2025-11-13T11:00:07.375727
R001041,,17.415272,78.4384,17.375628,78.489552,Hyderabad,"{""highway"": 0.53, ""urban"": 0.4, ""local"": 0.07}",94,0.634,37.57,142.16,5,22,15.86,evening,Wednesday,144.0,118.5,0.38,2025-11-13T11:00:07.375751
R001042,,17.403669,78.490292,17.424278,78.503516,Hyderabad,"{""highway"": 0.08, ""urban"": 0.25, ""local"": 0.67}",8,0.279,44.13,168.76,1,83,15.69,morning,Tuesday,171.3,87.4,0.39,2025-11-13T11:00:07.375776
R001043,,18.474941,73.878543,18.539992,73.874153,Pune,"{""highway"": 0.04, ""urban"": 0.61, ""local"": 0.35}",14,0.32,18.55,66.65,4,53,16.7,morning,Monday,215.6,166.9,1.16,2025-11-13T11:00:07.375803
R001044,,12.956453,77.615595,13.017953,77.63078,Bengaluru,"{""highway"": 0.51, ""urban"": 0.27, ""local"": 0.22}",69,0.812,29.18,72.15,1,51,24.27,morning,Friday,170.5,37.6,0.58,2025-11-13T11:00:07.375843
R001045,,19.037072,72.837763,19.090389,72.888683,Mumbai,"{""highway"": 0.13, ""urban"": 0.56, ""local"": 0.31}",3,0.884,1.91,2.82,4,91,40.64,afternoon,Thursday,114.4,56.0,5.99,2025-11-13T11:00:07.375886
R001046,,18.476037,73.880162,18.491164,73.873709,Pune,"{""highway"": 0.41, ""urban"": 0.24, ""local"": 0.35}",68,0.502,39.01,81.38,0,47,28.76,evening,Monday,163.2,84.8,0.42,2025-11-13T11:00:07.375910
R001047,,17.425031,78.457112,17.381323,78.46739,Hyderabad,"{""highway"": 0.28, ""urban"": 0.36, ""local"": 0.36}",2,0.063,1.96,3.86,5,13,30.47,evening,Tuesday,61.1,10.3,3.12,2025-11-13T11:00:07.375940
R001048,,19.029871,72.90808,19.080296,72.919916,Mumbai,"{""highway"": 0.04, ""urban"": 0.91, ""local"": 0.05}",78,0.213,48.79,100.97,0,78,28.99,afternoon,Tuesday,77.5,43.7,0.16,2025-11-13T11:00:07.375970
R001049,,28.663143,77.164085,28.587526,77.179193,Delhi,"{""highway"": 0.64, ""urban"": 0.27, ""local"": 0.09}",24,0.035,13.25,24.42,1,49,32.56,morning,Monday,317.8,98.4,2.4,2025-11-13T11:00:07.376010
R001050,,12.989497,77.639639,12.959547,77.55026,Bengaluru,"{""highway"": 0.04, ""urban"": 0.57, ""local"": 0.39}",20,0.767,7.95,27.82,2,50,17.15,afternoon,Tuesday,4.3,0.1,0.05,2025-11-13T11:00:07.376035
R001051,,13.002262,77.600012,12.945993,77.5562,Bengaluru,"{""highway"": 0.33, ""urban"": 0.63, ""local"": 0.04}",29,0.875,18.16,21.8,2,32,49.98,evening,Tuesday,66.6,24.4,0.37,2025-11-13T11:00:07.376072
R001052,,18.538026,73.856252,18.537486,73.901034,Pune,"{""highway"": 0.18, ""urban"": 0.53, ""local"": 0.29}",48,0.36,23.56,34.14,4,41,41.41,afternoon,Tuesday,238.1,40.1,1.01,2025-11-13T11:00:07.376111
R001053,,12.93603,77.591437,12.97871,77.590406,Bengaluru,"{""highway"": 0.63, ""urban"": 0.22, ""local"": 0.15}",149,0.287,54.21,63.72,2,56,51.05,afternoon,Saturday,347.2,158.2,0.64,2025-11-13T11:00:07.376156
R001054,,13.102786,80.279241,13.117467,80.222987,Chennai,"{""highway"": 0.11, ""urban"": 0.36, ""local"": 0.53}",119,0.025,50.88,96.6,5,89,31.6,evening,Sunday,349.7,74.1,0.69,2025-11-13T11:00:07.376184
R001055,,19.099921,72.833972,19.080295,72.865184,Mumbai,"{""highway"": 0.3, ""urban"": 0.54, ""local"": 0.16}",28,0.006,11.9,15.32,4,46,46.61,afternoon,Friday,16.1,6.7,0.14,2025-11-13T11:00:07.376213
R001056,,17.396277,78.438844,17.414165,78.497488,Hyderabad,"{""highway"": 0.39, ""urban"": 0.47, ""local"": 0.14}",14,0.095,8.66,20.81,1,31,24.97,afternoon,Sunday,237.3,145.8,2.74,2025-11-13T11:00:07.376247
R001057,,18.501455,73.878436,18.560405,73.852945,Pune,"{""highway"": 0.07, ""urban"": 0.58, ""local"": 0.35}",4,0.824,1.23,2.15,3,14,34.33,morning,Saturday,343.9,113.4,27.96,2025-11-13T11:00:07.376271
R001058,,13.111445,80.31559,13.089418,80.282355,Chennai,"{""highway"": 0.4, ""urban"": 0.45, ""local"": 0.15}",12,0.217,39.75,81.29,0,17,29.34,morning,Friday,337.0,143.7,0.85,2025-11-13T11:00:07.376296
R001059,,17.350936,78.497578,17.392644,78.508616,Hyderabad,"{""highway"": 0.3, ""urban"": 0.28, ""local"": 0.42}",4,0.91,1.81,3.3,5,9,32.91,morning,Saturday,128.9,6.6,7.12,2025-11-13T11:00:07.376350
R001060,,12.991055,77.617614,12.978069,77.595163,Bengaluru,"{""highway"": 0.06, ""urban"": 0.56, ""local"": 0.38}",43,0.77,26.97,48.81,0,91,33.15,evening,Monday,157.2,34.7,0.58,2025-11-13T11:00:07.376390
R001061,,12.935959,77.597365,12.996464,77.634504,Bengaluru,"{""highway"": 0.15, ""urban"": 0.82, ""local"": 0.03}",4,0.01,4.09,12.0,0,80,20.45,afternoon,Monday,66.6,55.3,1.63,2025-11-13T11:00:07.376432
R001062,,19.059685,72.846562,19.085475,72.897317,Mumbai,"{""highway"": 0.01, ""urban"": 0.98, ""local"": 0.01}",92,0.528,32.66,69.18,0,74,28.33,afternoon,Monday,80.4,64.8,0.25,2025-11-13T11:00:07.376482
R001063,,17.418007,78.449029,17.351166,78.485774,Hyderabad,"{""highway"": 0.5, ""urban"": 0.3, ""local"": 0.2}",10,0.108,6.4,20.27,1,59,18.94,evening,Tuesday,243.2,202.4,3.8,2025-11-13T11:00:07.376515
R001064,,18.515746,73.828607,18.487528,73.860428,Pune,"{""highway"": 0.15, ""urban"": 0.24, ""local"": 0.61}",19,0.705,7.81,17.11,3,12,27.39,evening,Wednesday,135.6,108.5,1.74,2025-11-13T11:00:07.376541
R001065,,12.974738,77.602714,12.94532,77.603311,Bengaluru,"{""highway"": 0.36, ""urban"": 0.6, ""local"": 0.04}",6,0.349,35.55,113.59,4,67,18.78,morning,Sunday,336.9,152.2,0.95,2025-11-13T11:00:07.376580
R001066,,19.113433,72.914865,19.101339,72.891671,Mumbai,"{""highway"": 0.52, ""urban"": 0.32, ""local"": 0.16}",89,0.321,40.86,90.56,4,83,27.07,morning,Saturday,248.9,192.8,0.61,2025-11-13T11:00:07.376610
R001067,,19.04521,72.837782,19.093078,72.887949,Mumbai,"{""highway"": 0.46, ""urban"": 0.31, ""local"": 0.23}",84,0.329,32.56,46.92,4,20,41.64,afternoon,Wednesday,296.4,180.0,0.91,2025-11-13T11:00:07.376639
R001068,,28.630377,77.167167,28.630511,77.187269,Delhi,"{""highway"": 0.42, ""urban"": 0.53, ""local"": 0.05}",7,0.302,8.96,29.27,3,36,18.37,evening,Sunday,190.8,40.1,2.13,2025-11-13T11:00:07.376680
R001069,,28.654307,77.22763,28.615252,77.194976,Delhi,"{""highway"": 0.18, ""urban"": 0.69, ""local"": 0.13}",64,0.106,25.64,63.05,5,95,24.4,afternoon,Sunday,169.9,101.1,0.66,2025-11-13T11:00:07.376723
R001070,,28.633219,77.234523,28.60328,77.159661,Delhi,"{""highway"": 0.1, ""urban"": 0.27, ""local"": 0.63}",11,0.575,24.4,67.11,0,5,21.81,evening,Sunday,48.7,24.9,0.2,2025-11-13T11:00:07.376760
R001071,,19.122097,72.903823,19.095929,72.882404,Mumbai,"{""highway"": 0.41, ""urban"": 0.52, ""local"": 0.07}",38,0.033,25.81,47.89,0,62,32.34,afternoon,Monday,166.5,127.5,0.65,2025-11-13T11:00:07.376806
R001072,,13.071497,80.269997,13.052533,80.23776,Chennai,"{""highway"": 0.6, ""urban"": 0.31, ""local"": 0.09}",10,0.883,54.39,82.59,4,69,39.51,morning,Friday,306.5,27.5,0.56,2025-11-13T11:00:07.376832
R001073,,17.35434,78.532387,17.359316,78.445764,Hyderabad,"{""highway"": 0.26, ""urban"": 0.57, ""local"": 0.17}",25,0.542,48.71,139.85,3,18,20.9,morning,Saturday,69.9,44.4,0.14,2025-11-13T11:00:07.376857
R001074,,18.533151,73.843345,18.47542,73.880853,Pune,"{""highway"": 0.5, ""urban"": 0.21, ""local"": 0.29}",22,0.283,25.43,61.82,2,27,24.68,evening,Monday,6.1,4.4,0.02,2025-11-13T11:00:07.376886
R001075,,12.956064,77.576873,12.985173,77.559763,Bengaluru,"{""highway"": 0.13, ""urban"": 0.33, ""local"": 0.54}",85,0.063,34.11,86.75,5,78,23.59,evening,Wednesday,142.0,60.0,0.42,2025-11-13T11:00:07.376923
R001076,,12.933505,77.565577,13.0167,77.617947,Bengaluru,"{""highway"": 0.25, ""urban"": 0.49, ""local"": 0.26}",25,0.233,14.36,24.47,0,65,35.21,evening,Wednesday,22.1,18.3,0.15,2025-11-13T11:00:07.376965
R001077,,28.589035,77.166398,28.646002,77.219024,Delhi,"{""highway"": 0.28, ""urban"": 0.45, ""local"": 0.27}",88,0.217,33.88,68.5,2,92,29.68,evening,Saturday,340.8,203.8,1.01,2025-11-13T11:00:07.376991
R001078,,28.591038,77.245465,28.632403,77.239197,Delhi,"{""highway"": 0.27, ""urban"": 0.57, ""local"": 0.16}",35,0.088,17.94,45.76,4,87,23.52,morning,Monday,345.9,342.2,1.93,2025-11-13T11:00:07.377016
R001079,,12.99483,77.638564,13.012229,77.570176,Bengaluru,"{""highway"": 0.47, ""urban"": 0.35, ""local"": 0.18}",9,0.143,27.32,53.5,1,36,30.64,evening,Tuesday,315.8,280.6,1.16,2025-11-13T11:00:07.377049
R001080,,17.378178,78.514068,17.39844,78.533224,Hyderabad,"{""highway"": 0.44, ""urban"": 0.39, ""local"": 0.17}",48,0.753,17.77,39.7,4,15,26.86,morning,Tuesday,299.0,234.9,1.68,2025-11-13T11:00:07.377087
R001081,,19.102468,72.8961,19.056927,72.871014,Mumbai,"{""highway"": 0.69, ""urban"": 0.21, ""local"": 0.1}",4,0.798,1.1,3.25,1,59,20.31,morning,Friday,183.5,87.8,16.68,2025-11-13T11:00:07.377112
R001082,,18.484199,73.873251,18.52993,73.826068,Pune,"{""highway"": 0.31, ""urban"": 0.41, ""local"": 0.28}",130,0.606,58.53,209.62,2,98,16.75,morning,Sunday,234.8,85.9,0.4,2025-11-13T11:00:07.377141
R001083,,13.128313,80.290708,13.035875,80.240029,Chennai,"{""highway"": 0.05, ""urban"": 0.57, ""local"": 0.38}",43,0.367,20.74,26.8,0,36,46.43,afternoon,Tuesday,169.0,144.6,0.81,2025-11-13T11:00:07.377190
R001084,,17.368811,78.517966,17.430179,78.490235,Hyderabad,"{""highway"": 0.32, ""urban"": 0.23, ""local"": 0.45}",84,0.191,32.89,85.3,4,5,23.13,morning,Thursday,5.2,0.1,0.02,2025-11-13T11:00:07.377222
R001085,,18.565137,73.867935,18.564104,73.891098,Pune,"{""highway"": 0.47, ""urban"": 0.3, ""local"": 0.23}",131,0.664,58.35,80.61,0,58,43.43,morning,Saturday,142.4,136.3,0.24,2025-11-13T11:00:07.377260
R001086,,19.122237,72.831551,19.11914,72.911331,Mumbai,"{""highway"": 0.43, ""urban"": 0.3, ""local"": 0.27}",39,0.972,13.54,32.35,2,8,25.11,afternoon,Friday,50.5,6.6,0.37,2025-11-13T11:00:07.377286
R001087,,13.011771,77.629126,13.003468,77.589053,Bengaluru,"{""highway"": 0.65, ""urban"": 0.32, ""local"": 0.03}",90,0.922,55.19,75.46,3,8,43.88,morning,Saturday,76.0,4.3,0.14,2025-11-13T11:00:07.377311
R001088,,12.955424,77.565822,12.958843,77.584559,Bengaluru,"{""highway"": 0.04, ""urban"": 0.5, ""local"": 0.46}",21,0.653,13.21,18.88,5,31,41.98,evening,Tuesday,16.8,8.3,0.13,2025-11-13T11:00:07.377356
R001089,,28.602545,77.246554,28.583887,77.242202,Delhi,"{""highway"": 0.68, ""urban"": 0.31, ""local"": 0.01}",73,0.73,31.49,94.47,5,27,20.0,morning,Wednesday,159.2,91.9,0.51,2025-11-13T11:00:07.377398
R001090,,28.635061,77.15967,28.636521,77.195564,Delhi,"{""highway"": 0.63, ""urban"": 0.2, ""local"": 0.17}",2,0.651,1.38,2.63,0,76,31.48,afternoon,Sunday,94.5,35.9,6.85,2025-11-13T11:00:07.377432
R001091,,18.552966,73.814012,18.544202,73.88807,Pune,"{""highway"": 0.5, ""urban"": 0.39, ""local"": 0.11}",78,0.363,44.28,120.45,5,71,22.06,morning,Saturday,222.1,124.6,0.5,2025-11-13T11:00:07.377468
R001092,,28.571834,77.204904,28.607636,77.24263,Delhi,"{""highway"": 0.29, ""urban"": 0.7, ""local"": 0.01}",83,0.218,42.53,88.25,3,40,28.92,afternoon,Monday,79.8,30.5,0.19,2025-11-13T11:00:07.377503
R001093,,13.095373,80.234681,13.044408,80.285587,Chennai,"{""highway"": 0.5, ""urban"": 0.26, ""local"": 0.24}",30,0.029,53.37,88.6,3,43,36.14,morning,Thursday,180.0,150.9,0.34,2025-11-13T11:00:07.377548
R001094,,18.570384,73.901891,18.549452,73.849581,Pune,"{""highway"": 0.09, ""urban"": 0.67, ""local"": 0.24}",81,0.701,29.25,61.88,3,19,28.36,morning,Tuesday,167.6,163.8,0.57,2025-11-13T11:00:07.377586
R001095,,17.412356,78.485586,17.427829,78.465946,Hyderabad,"{""highway"": 0.59, ""urban"": 0.37, ""local"": 0.04}",126,0.621,57.88,125.18,0,58,27.74,evening,Thursday,277.2,164.9,0.48,2025-11-13T11:00:07.377612
R001096,,12.977205,77.631844,12.986353,77.571005,Bengaluru,"{""highway"": 0.47, ""urban"": 0.4, ""local"": 0.13}",37,0.941,58.92,110.58,3,40,31.97,evening,Sunday,150.6,69.6,0.26,2025-11-13T11:00:07.377637
R001097,,19.095112,72.88131,19.04979,72.915047,Mumbai,"{""highway"": 0.55, ""urban"": 0.33, ""local"": 0.12}",4,0.313,31.64,85.85,5,39,22.11,afternoon,Tuesday,145.7,44.4,0.46,2025-11-13T11:00:07.377679
R001098,,19.060825,72.839313,19.058129,72.855579,Mumbai,"{""highway"": 0.11, ""urban"": 0.66, ""local"": 0.23}",3,0.624,11.47,22.68,3,24,30.34,evening,Friday,171.3,159.1,1.49,2025-11-13T11:00:07.377706
R001099,,17.335032,78.51754,17.422349,78.478569,Hyderabad,"{""highway"": 0.15, ""urban"": 0.81, ""local"": 0.04}",103,0.771,59.06,176.96,1,18,20.02,afternoon,Wednesday,74.1,34.6,0.13,2025-11-13T11:00:07.377736
R001100,,28.642244,77.249918,28.6169,77.256679,Delhi,"{""highway"": 0.47, ""urban"": 0.41, ""local"": 0.12}",49,0.648,41.16,41.09,4,68,60.1,afternoon,Friday,275.8,178.2,0.67,2025-11-13T11:00:07.377777
R001101,,28.604822,77.187513,28.656384,77.186283,Delhi,"{""highway"": 0.25, ""urban"": 0.39, ""local"": 0.36}",16,0.518,29.66,88.0,1,12,20.22,afternoon,Thursday,146.1,3.6,0.49,2025-11-13T11:00:07.377821
R001102,,13.112315,80.278267,13.067302,80.316126,Chennai,"{""highway"": 0.25, ""urban"": 0.63, ""local"": 0.12}",8,0.999,2.76,6.33,5,37,26.16,afternoon,Monday,81.9,7.2,2.97,2025-11-13T11:00:07.377867
R001103,,13.099316,80.258649,13.112344,80.320621,Chennai,"{""highway"": 0.47, ""urban"": 0.47, ""local"": 0.06}",49,0.742,57.56,141.81,1,6,24.35,afternoon,Thursday,170.4,30.8,0.3,2025-11-13T11:00:07.377905
R001104,,17.409178,78.458339,17.386607,78.464099,Hyderabad,"{""highway"": 0.2, ""urban"": 0.3, ""local"": 0.5}",13,0.634,5.73,11.46,3,67,30.0,afternoon,Saturday,132.8,122.9,2.32,2025-11-13T11:00:07.377931
R001105,,28.591241,77.22672,28.64969,77.235661,Delhi,"{""highway"": 0.15, ""urban"": 0.72, ""local"": 0.13}",45,0.669,24.97,70.86,3,15,21.14,morning,Sunday,4.4,0.6,0.02,2025-11-13T11:00:07.377964
R001106,,19.043247,72.92156,19.101883,72.891277,Mumbai,"{""highway"": 0.04, ""urban"": 0.7, ""local"": 0.26}",45,0.426,50.77,124.15,4,18,24.54,afternoon,Friday,121.0,67.8,0.24,2025-11-13T11:00:07.377996
R001107,,18.518597,73.817316,18.481707,73.851921,Pune,"{""highway"": 0.4, ""urban"": 0.24, ""local"": 0.36}",68,0.855,47.41,78.49,1,11,36.24,afternoon,Monday,107.9,82.3,0.23,2025-11-13T11:00:07.378024
R001108,,13.061513,80.29655,13.04582,80.289218,Chennai,"{""highway"": 0.41, ""urban"": 0.27, ""local"": 0.32}",57,0.986,37.65,111.46,5,16,20.27,evening,Thursday,134.1,118.1,0.36,2025-11-13T11:00:07.378061
R001109,,13.017478,77.549868,12.924085,77.612302,Bengaluru,"{""highway"": 0.23, ""urban"": 0.47, ""local"": 0.3}",57,0.371,27.53,86.29,4,84,19.14,evening,Wednesday,65.4,32.9,0.24,2025-11-13T11:00:07.378086
R001110,,13.053887,80.265891,13.110577,80.245479,Chennai,"{""highway"": 0.26, ""urban"": 0.62, ""local"": 0.12}",26,0.858,20.13,54.77,1,13,22.05,afternoon,Sunday,133.6,55.5,0.66,2025-11-13T11:00:07.378110
R001111,,13.061419,80.27483,13.11407,80.262408,Chennai,"{""highway"": 0.67, ""urban"": 0.29, ""local"": 0.04}",96,0.978,35.62,143.56,3,71,14.89,evening,Monday,7.5,5.1,0.02,2025-11-13T11:00:07.378159
R001112,,17.432165,78.477037,17.3736,78.489925,Hyderabad,"{""highway"": 0.29, ""urban"": 0.23, ""local"": 0.48}",129,0.195,50.06,111.62,2,70,26.91,afternoon,Sunday,206.3,113.1,0.41,2025-11-13T11:00:07.378186
R001113,,17.359975,78.525648,17.410869,78.453218,Hyderabad,"{""highway"": 0.1, ""urban"": 0.5, ""local"": 0.4}",63,0.402,36.64,79.6,4,78,27.62,morning,Sunday,304.8,11.1,0.83,2025-11-13T11:00:07.378220
R001114,,13.120491,80.230162,13.043796,80.264049,Chennai,"{""highway"": 0.54, ""urban"": 0.36, ""local"": 0.1}",41,0.566,14.24,41.35,5,98,20.66,evening,Wednesday,202.0,67.5,1.42,2025-11-13T11:00:07.378268
R001115,,28.632033,77.258852,28.639206,77.164927,Delhi,"{""highway"": 0.62, ""urban"": 0.27, ""local"": 0.11}",11,0.855,6.72,9.81,3,75,41.1,morning,Friday,225.2,108.5,3.35,2025-11-13T11:00:07.378295
R001116,,13.020761,77.553977,13.011713,77.617452,Bengaluru,"{""highway"": 0.27, ""urban"": 0.4, ""local"": 0.33}",54,0.158,37.84,112.06,4,23,20.26,morning,Thursday,199.5,22.5,0.53,2025-11-13T11:00:07.378320
R001117,,17.403593,78.520116,17.419396,78.49195,Hyderabad,"{""highway"": 0.06, ""urban"": 0.29, ""local"": 0.65}",51,0.871,37.84,114.14,4,54,19.89,evening,Saturday,6.2,4.9,0.02,2025-11-13T11:00:07.378345
R001118,,19.052788,72.833562,19.066614,72.888712,Mumbai,"{""highway"": 0.42, ""urban"": 0.21, ""local"": 0.37}",27,0.966,15.01,26.1,2,12,34.51,evening,Thursday,7.2,4.5,0.05,2025-11-13T11:00:07.378369
R001119,,17.399205,78.464946,17.391063,78.529368,Hyderabad,"{""highway"": 0.52, ""urban"": 0.38, ""local"": 0.1}",38,0.725,30.81,36.01,1,10,51.34,afternoon,Monday,151.4,35.1,0.49,2025-11-13T11:00:07.378393
R001120,,19.053247,72.832682,19.094709,72.879964,Mumbai,"{""highway"": 0.26, ""urban"": 0.48, ""local"": 0.26}",38,0.251,40.49,65.66,2,6,37.0,evening,Saturday,14.3,2.1,0.04,2025-11-13T11:00:07.378422
R001121,,28.580733,77.201004,28.60791,77.179086,Delhi,"{""highway"": 0.61, ""urban"": 0.29, ""local"": 0.1}",8,0.723,5.38,11.15,2,17,28.95,evening,Tuesday,169.8,22.5,3.16,2025-11-13T11:00:07.378446
R001122,,19.073394,72.875296,19.11575,72.882211,Mumbai,"{""highway"": 0.55, ""urban"": 0.28, ""local"": 0.17}",66,0.126,32.11,90.81,2,15,21.22,morning,Saturday,2.1,0.4,0.01,2025-11-13T11:00:07.378471
